"","servidor","DataCenter","tipo","Powerstate","fv","capacidad_total","capacidad_usada","capacidad_asignada"
"8736","trrsipromsql01","MTY","PRODUCCION","poweredOn","virtual",32,24.8256,7.1744
"8737","trsacpromsql01","MTY","PRODUCCION","poweredOn","virtual",295.046875,222.42108671875,72.62578828125
"8738","trsacpromsql03","MTY","PRODUCCION","poweredOn","virtual",179,34.18005,144.81995
"8739","trsacpromsql04","MTY","PRODUCCION","poweredOn","virtual",179,34.18005,144.81995
"8740","trsardevarca01","MTY","DESARROLLO","poweredOn","virtual",2981.599609375,2553.2530296875,428.3465796875
"8741","trsaruatarca01","MTY","UAT","poweredOn","virtual",6247.6083984375,5483.82176469727,763.786633740234
"8742","trsasproflsh01","MTY","PRODUCCION","poweredOff","virtual",641,252.1694,388.8306
"8743","trsatcpanpro03","MTY","PRODUCCION","poweredOn","virtual",160,121.128,38.872
"8744","trsatcpanpro04","MTY","PRODUCCION","poweredOn","virtual",160,25.424,134.576
"8745","trsatcpansql18","MTY","OTROS","poweredOn","virtual",7653.3076171875,5286.17012856445,2367.13748862305
"8746","trsatcpansql19","MTY","OTROS","poweredOn","virtual",7653.3076171875,5285.98632856445,2367.32128862305
"8747","trsatcpansql20","MTY","OTROS","poweredOn","virtual",7653.3076171875,5286.17012856445,2367.13748862305
"8748","trsatcpansql21","MTY","OTROS","poweredOn","virtual",914,258.2964,655.7036
"8749","trsatcpansql22","MTY","OTROS","poweredOn","virtual",4409.23046875,886.545094335938,3522.68537441406
"8750","trsatcpansql23","MTY","OTROS","poweredOn","virtual",4409.23046875,884.809094335938,3524.42137441406
"8751","trsatcpansql24","MTY","OTROS","poweredOn","virtual",4409.23046875,909.761094335938,3499.46937441406
"8752","trsatcpanwww15","MTY","OTROS","poweredOn","virtual",49.9345703125,35.5683944335937,14.3661758789063
"8753","trsatcpanwww16","MTY","OTROS","poweredOn","virtual",49.9345703125,28.4652018066406,21.4693685058594
"8754","trsatcpanwww17","MTY","OTROS","poweredOn","virtual",49.9345703125,28.4652018066406,21.4693685058594
"8755","trsatprojoom01","MTY","PRODUCCION","poweredOn","virtual",64,34.528,29.472
"8756","trsbvprowasa01","CPN","PRODUCCION","poweredOn","virtual",141,73.7571,67.2429
"8757","trsbvprowasa01","MTY","PRODUCCION","poweredOn","virtual",141,34.16289,106.83711
"8758","trsbvprowasa02","CPN","PRODUCCION","poweredOn","virtual",91,47.6021,43.3979
"8759","trsbvprowasa02","MTY","PRODUCCION","poweredOn","virtual",91,22.04839,68.95161
"8760","trsbvprowash01","CPN","PRODUCCION","poweredOn","virtual",106,55.4486,50.5514
"8761","trsbvprowash01","MTY","PRODUCCION","poweredOn","virtual",106,25.68274,80.31726
"8762","trsbvprowash02","CPN","PRODUCCION","poweredOn","virtual",106,55.4486,50.5514
"8763","trsbvprowash02","MTY","PRODUCCION","poweredOn","virtual",106,25.68274,80.31726
"8764","trsbvuatwasa01","MTY","UAT","suspended","virtual",87,42.1394399066511,44.8605600933489
"8765","trsbvuatwasa02","MTY","UAT","suspended","virtual",87,28.4521586931155,58.5478413068845
"8766","trsbvuatwash01","MTY","UAT","suspended","virtual",87,39.2331777518475,47.7668222481525
"8767","trsbvuatwash02","MTY","UAT","suspended","virtual",87,28.4521586931155,58.5478413068845
"8768","trscfproscfi02","MTY","PRODUCCION","poweredOn","virtual",32,20.74375,11.25625
"8769","trscfprowebx01","MTY","PRODUCCION","poweredOn","virtual",62,44.1626,17.8374
"8770","trscfprowebx02","MTY","PRODUCCION","poweredOn","virtual",62,44.1626,17.8374
"8771","trscfprowebx03","MTY","PRODUCCION","poweredOn","virtual",62,44.1626,17.8374
"8772","trscrproiisx01","MTY","PRODUCCION","suspended","virtual",32,17.7568,14.2432
"8773","trscrproiisx04","MTY","PRODUCCION","poweredOn","virtual",32,27.525,4.475
"8774","trscruatiisx01","MTY","UAT","poweredOff","virtual",32,13.1184,18.8816
"8775","trscruatiisx02","MTY","UAT","poweredOff","virtual",32,10.7072,21.2928
"8776","trscruatmsql01","MTY","UAT","suspended","virtual",92,66.4526707142163,25.5473292857837
"8777","trsdiproantm01","MTY","PRODUCCION","poweredOn","virtual",240,192.144,47.856
"8778","trsdiprocoma01","MTY","PRODUCCION","poweredOff","virtual",240,203.364,36.636
"8779","trsdiprocoma02","MTY","PRODUCCION","poweredOff","virtual",240,135.375,104.625
"8780","trsdiprocoma03","MTY","PRODUCCION","poweredOff","virtual",240,114.864,125.136
"8781","trsdiprodiac01","MTY","PRODUCCION","poweredOff","virtual",240,180.6796875,59.3203125
"8782","trsdiprodiac02","MTY","PRODUCCION","poweredOff","virtual",240,73.728,166.272
"8783","trsdiproprex01","MTY","PRODUCCION","poweredOff","virtual",520,159.744,360.256
"8784","trsdsproctrm01","MTY","PRODUCCION","poweredOn","virtual",464,258.7032,205.2968
"8785","trsdsprodese01","MTY","PRODUCCION","poweredOn","virtual",464,200.216,263.784
"8786","trsdsprodese02","MTY","PRODUCCION","poweredOn","virtual",464,308.8152,155.1848
"8787","trsdsprodese03","MTY","PRODUCCION","poweredOn","virtual",464,200.216,263.784
"8788","trsdsprodese04","MTY","PRODUCCION","poweredOn","virtual",464,258.7264,205.2736
"8789","trsdsprodese05","MTY","PRODUCCION","poweredOn","virtual",464,308.8152,155.1848
"8790","trsdspromsql01","MTY","PRODUCCION","poweredOn","virtual",1087.9990234375,261.065365673828,826.933657763672
"8791","trsecproacdi01","MTY","PRODUCCION","poweredOn","virtual",292,220.0513671875,71.9486328125
"8792","trsecproacdi02","MTY","PRODUCCION","poweredOn","virtual",192,106.368,85.632
"8793","trsecproacdi03","MTY","PRODUCCION","poweredOn","virtual",312,167.6890625,144.3109375
"8794","trsecprocca01","MTY","PRODUCCION","poweredOff","virtual",448,232.3104,215.6896
"8795","trsecprodaad01","MTY","PRODUCCION","poweredOff","virtual",192,31.5744,160.4256
"8796","trsecprodaad02","MTY","PRODUCCION","poweredOff","virtual",192,31.5744,160.4256
"8797","trsecprodaad03","MTY","PRODUCCION","poweredOff","virtual",192,26.64,165.36
"8798","trsecpropkix01","MTY","PRODUCCION","poweredOff","virtual",192,121.05,70.95
"8799","trsecpropkix02","MTY","PRODUCCION","poweredOff","virtual",307,74.4168,232.5832
"8800","trsecprosqle01","MTY","PRODUCCION","poweredOff","virtual",386,63.4777,322.5223
"8801","trsecprosqle02","MTY","PRODUCCION","poweredOff","virtual",386,63.4777,322.5223
"8802","trsecuatactd01","MTY","UAT","poweredOn","virtual",319,147.55983,171.44017
"8803","trsecuatactd02","MTY","UAT","poweredOff","virtual",191,50.29985,140.70015
"8804","trsecuatactd03","MTY","UAT","poweredOff","virtual",255,177.21225,77.78775
"8805","trsegproavdm01","MTY","PRODUCCION","poweredOn","virtual",1104,149.55888,954.44112
"8806","trsegproavdm02","MTY","PRODUCCION","poweredOn","virtual",1104,149.55888,954.44112
"8807","trsegproavdm03","MTY","PRODUCCION","poweredOn","virtual",1088,181.02144,906.97856
"8808","trsegproavdm04","MTY","PRODUCCION","poweredOn","virtual",564,143.07552,420.92448
"8809","trsegproavdm05","MTY","PRODUCCION","poweredOn","virtual",564,143.07552,420.92448
"8810","trsegproavdm06","MTY","PRODUCCION","poweredOn","virtual",680,164.7572,515.2428
"8811","trsegproavdm07","MTY","PRODUCCION","poweredOn","virtual",680,164.7572,515.2428
"8812","trsegprocsdm01","MTY","PRODUCCION","poweredOn","virtual",1088,249.7504,838.2496
"8813","trsegprodnsx01","MTY","PRODUCCION","poweredOn","virtual",120,33.912,86.088
"8814","trsegprodnsx02","MTY","PRODUCCION","poweredOn","virtual",120,30.4416,89.5584
"8815","trseiproiisx01","MTY","PRODUCCION","poweredOff","virtual",96,79.1484375,16.8515625
"8816","trseipromsql01","MTY","PRODUCCION","poweredOff","virtual",128,61.1375,66.8625
"8817","trserprocser01","MTY","PRODUCCION","poweredOn","virtual",68.328125,60.87011015625,7.45801484375
"8818","trserproiisx01","MTY","PRODUCCION","poweredOn","virtual",68.3369140625,60.8779398925781,7.45897416992187
"8819","trserpromsql01","MTY","PRODUCCION","poweredOn","virtual",1843.4677734375,1646.58541523437,196.882358203125
"8820","trserproser02","MTY","PRODUCCION","poweredOn","virtual",174,142.4277,31.5723
"8821","trsiaprobirx01","MTY","PRODUCCION","poweredOn","virtual",1088,188.1152,899.8848
"8822","trsiapromsql01","MTY","PRODUCCION","poweredOn","virtual",1958.3994140625,177.881766968558,1780.51764709394
"8823","trsibpromsql01","MTY","PRODUCCION","poweredOn","virtual",644,445.487,198.513
"8824","trsicproinfs01","MTY","PRODUCCION","poweredOn","virtual",140,108.612,31.388
"8825","trsidproiisx01","MTY","PRODUCCION","poweredOn","virtual",32,17.728,14.272
"8826","trsindevdypx01","MTY","DESARROLLO","poweredOff","virtual",42,17.2179,24.7821
"8827","trsioproiisx01","CPN","PRODUCCION","poweredOn","virtual",664,345.3796,318.6204
"8828","trsioproiisx01","MTY","PRODUCCION","poweredOff","virtual",664,152.4212,511.5788
"8829","trsitproantv01","MTY","PRODUCCION","poweredOn","virtual",250,136.1375,113.8625
"8830","trsitproemap01","CPN","PRODUCCION","poweredOn","virtual",294,63.2541,230.7459
"8831","trsitproemdb01","CPN","PRODUCCION","poweredOn","virtual",790,444.059,345.941
"8832","trsitproorcl01","CPN","PRODUCCION","poweredOn","virtual",2018.009765625,357.389529492188,1660.62023613281
"8833","trsitproorcl02","CPN","PRODUCCION","poweredOn","virtual",1318.009765625,203.916629492188,1114.09313613281
"8834","trsitproorcl03","CPN","PRODUCCION","poweredOn","virtual",2323.76953125,207.396430664062,2116.37310058594
"8835","trsitproorcl04","CPN","PRODUCCION","poweredOn","virtual",2323.76953125,217.960830664062,2105.80870058594
"8836","trsitprooshx01","CPN","PRODUCCION","poweredOn","virtual",94,52.8374,41.1626
"8837","trsitprooshx02","CPN","PRODUCCION","poweredOn","virtual",94,52.8374,41.1626
"8838","trsitprooshx03","CPN","PRODUCCION","poweredOn","virtual",94,52.8374,41.1626
"8839","trsitprooshx04","CPN","PRODUCCION","poweredOn","virtual",94,52.8374,41.1626
"8840","trsitprooshx05","CPN","PRODUCCION","poweredOn","virtual",94,52.8374,41.1626
"8841","trsitprooshx101","CPN","PRODUCCION","poweredOn","virtual",85,37.723,47.277
"8842","trsitprooshx102","CPN","PRODUCCION","poweredOn","virtual",85,37.723,47.277
"8843","trsitprooshx103","CPN","PRODUCCION","poweredOn","virtual",85,37.723,47.277
"8844","trsitprooshx104","CPN","PRODUCCION","poweredOn","virtual",85,37.723,47.277
"8845","trsitprooshx105","CPN","PRODUCCION","poweredOn","virtual",85,37.723,47.277
"8846","trsitproowebl01","CPN","PRODUCCION","poweredOn","virtual",422,55.2335,366.7665
"8847","trsitproowebl02","CPN","PRODUCCION","poweredOn","virtual",142,14.0651,127.9349
"8848","trsitproowebl03","CPN","PRODUCCION","poweredOn","virtual",142,25.1482,116.8518
"8849","trsitproowebl04","CPN","PRODUCCION","poweredOn","virtual",142,30.5513,111.4487
"8850","trsitproowebl05","CPN","PRODUCCION","poweredOn","virtual",142,30.5513,111.4487
"8851","trsitproowebl06","CPN","PRODUCCION","poweredOn","virtual",146,31.4119,114.5881
"8852","trsitproowebl07","CPN","PRODUCCION","poweredOn","virtual",146,31.4119,114.5881
"8853","trsitproowebl08","CPN","PRODUCCION","poweredOn","virtual",146,31.4119,114.5881
"8854","trsitproowebl09","CPN","PRODUCCION","poweredOn","virtual",146,31.4119,114.5881
"8855","trsitprowebl10","CPN","PRODUCCION","poweredOn","virtual",141,101.17455,39.82545
"8856","trsitprowebl101","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8857","trsitprowebl102","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8858","trsitprowebl103","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8859","trsitprowebl104","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8860","trsitprowebl105","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8861","trsitprowebl106","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8862","trsitprowebl107","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8863","trsitprowebl108","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8864","trsitprowebl109","CPN","PRODUCCION","poweredOn","virtual",141,10.6032,130.3968
"8865","trsitprowebl11","CPN","PRODUCCION","poweredOn","virtual",141,101.17455,39.82545
"8866","trsitprowebl12","CPN","PRODUCCION","poweredOn","virtual",141,101.17455,39.82545
"8867","trsitprowebl13","CPN","PRODUCCION","poweredOn","virtual",141,101.17455,39.82545
"8868","trsoiproappx01","MTY","PRODUCCION","poweredOn","virtual",132,129.7248046875,2.2751953125
"8869","trsoiproappx02","MTY","PRODUCCION","poweredOn","virtual",132,115.150588235294,16.8494117647059
"8870","trsoiprowebx01","MTY","PRODUCCION","poweredOn","virtual",162,141.321176470588,20.6788235294118
"8871","trsrcprosarf01","MTY","PRODUCCION","poweredOff","virtual",1087.9990234375,184.687834228516,903.311189208984
"8872","trsrfpromsql01","MTY","PRODUCCION","poweredOn","virtual",135.28125,77.7258421875,57.5554078125
"8873","trsrfpromsql02","MTY","PRODUCCION","poweredOn","virtual",67.83984375,41.644654083252,26.195189666748
"8874","trsrnpromsql01","MTY","PRODUCCION","poweredOn","virtual",737,474.040995535714,262.959004464286
"8875","trssapromsql01","MTY","PRODUCCION","poweredOn","virtual",67.763671875,38.9336176757812,28.8300541992188
"8876","trsscproprtg01","MTY","PRODUCCION","poweredOn","virtual",564,229.0968,334.9032
"8877","trsshprosuix01","CPN","PRODUCCION","poweredOn","virtual",1088,565.9232,522.0768
"8878","trsshprosuix01","MTY","PRODUCCION","poweredOff","virtual",1088,147.39136,940.60864
"8879","trsugproiisx01","MTY","PRODUCCION","poweredOn","virtual",82,79.786,2.214
"8880","trsugpropsql01","MTY","PRODUCCION","poweredOn","virtual",172,167.356,4.64400000000001
"8881","trsuiproagac01","MTY","PRODUCCION","poweredOn","virtual",1366,986.4569,379.5431
"8882","trsuiproaggc01","MTY","PRODUCCION","poweredOn","virtual",866,405.8789,460.1211
"8883","trsuiprociisx01","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8884","trsuiprociisx02","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8885","trsuiprociisx03","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8886","trsuiprociisx04","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8887","trsuiprociisx05","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8888","trsuiprociisx06","MTY","PRODUCCION","poweredOn","virtual",92,31.5698,60.4302
"8889","trsuiprociisx07","MTY","PRODUCCION","poweredOn","virtual",92,13.3722,78.6278
"8890","trtriuatetpm01","MTY","UAT","poweredOff","virtual",75,30.74625,44.25375
"8891","trtriuatorcl01","MTY","UAT","poweredOff","virtual",153,51.1938,101.8062
"8892","trtriuatwebl01","MTY","UAT","suspended","virtual",75,17.0947265625,57.9052734375
"8893","trvcmproapps01","MTY","PRODUCCION","poweredOn","virtual",77,36.8522,40.1478
"8894","trvcmprochdc01","MTY","PRODUCCION","poweredOn","virtual",96,45.9456,50.0544
"8895","trvcmprocont01","MTY","PRODUCCION","poweredOn","virtual",25144.07421875,12792.0977987289,12351.9764200211
"8896","trvcmprocont02","MTY","PRODUCCION","poweredOn","virtual",13875.1982421875,10661.6051004883,3213.59314169922
"8897","trvcmpronetf01","CPN","PRODUCCION","poweredOn","virtual",96,57.816,38.184
"8898","trvcmpronetf01","MTY","PRODUCCION","poweredOn","virtual",96,37.6032,58.3968
"8899","trvcmpronetf02","CPN","PRODUCCION","poweredOn","virtual",96,57.816,38.184
"8900","trvcmpronetf02","MTY","PRODUCCION","poweredOn","virtual",96,37.6032,58.3968
"8901","trvcmproorcl01","MTY","PRODUCCION","poweredOn","virtual",384.21875,76.0945234375,308.1242265625
"8902","trvcmpropost01","MTY","PRODUCCION","poweredOn","virtual",60,12.774,47.226
"8903","trwebpropage01","CPN","PRODUCCION","poweredOn","virtual",134,28.61240234375,105.38759765625
"8904","trwebpropage01","MTY","PRODUCCION","poweredOn","virtual",134,98.49130859375,35.50869140625
"8905","trwebpropage02","CPN","PRODUCCION","poweredOn","virtual",134,28.61240234375,105.38759765625
"8906","trwebpropage02","MTY","PRODUCCION","poweredOn","virtual",134,98.49130859375,35.50869140625
"8907","trwi0uatnetx01","MTY","UAT","poweredOff","virtual",256,104.9472,151.0528
"8908","ucs4script","AGS","OTROS","poweredOn","virtual",60,25.845703125,34.154296875
"8909","ui vm","MTY","OTROS","poweredOff","virtual",132,91.44609375,40.55390625
"8910","vcenter6","MTY","OTROS","poweredOn","virtual",290.009765625,195.843594726562,94.1661708984375
"8911","vcenter6sql","MTY","OTROS","poweredOn","virtual",360,268.052,91.948
"8912","vcenter_3","MTY","OTROS","poweredOff","virtual",50,13.1675,36.8325
"8913","vm_vlan_test_1","QRO","OTROS","poweredOn","virtual",40,6.33,33.67
"8914","vm_vlan_test_2","QRO","OTROS","poweredOn","virtual",40,6.33,33.67
"8915","vmotion prueba","QRO","OTROS","poweredOff","virtual",8,2.097265625,5.902734375
"8916","vmtestsrm","CPN","OTROS","poweredOff","virtual",40,29.924,10.076
"8917","vmwagslog01","AGS","OTROS","poweredOn","virtual",530.5,228.519091796875,301.980908203125
"8918","vmwagspsc01","AGS","OTROS","poweredOn","virtual",38.462890625,10.377287890625,28.085602734375
"8919","vmwagsvcsa01","AGS","OTROS","poweredOn","virtual",283.4140625,76.4651140625,206.9489484375
"8920","vmwagsvin01","AGS","OTROS","poweredOn","virtual",20,8.615234375,11.384765625
"8921","vmwagsvma01","AGS","OTROS","poweredOn","virtual",3,0.767578125,2.232421875
"8922","vmwagsvrops01","AGS","OTROS","poweredOn","virtual",274,70.10546875,203.89453125
"8923","vmwagsvrops02","AGS","OTROS","poweredOn","virtual",274,70.10546875,203.89453125
"8924","vmwagsvum01","AGS","OTROS","poweredOn","virtual",60,31.182,28.818
"8925","vmware ad","MTY","OTROS","poweredOn","virtual",40,33.248,6.752
"8926","vmware healthanalyzer_old","MTY","OTROS","poweredOff","virtual",12,6.826171875,5.173828125
"8927","vmware identity appliance","MTY","OTROS","poweredOn","virtual",10,5.6884765625,4.3115234375
"8928","vmware vcac appliance","MTY","OTROS","poweredOn","virtual",30,17.0654296875,12.9345703125
"8929","vmware vcm_sql","MTY","OTROS","poweredOn","virtual",150,103.916015625,46.083984375
"8930","vmware_chargeback","MTY","OTROS","poweredOff","virtual",80,70.6640625,9.3359375
"8931","vmware_chargebackdb","MTY","OTROS","poweredOff","virtual",80,54.024,25.976
"8932","vmware_ibm_bridge2","MTY","OTROS","poweredOn","virtual",400,233.7353515625,166.2646484375
"8933","vmware_ibm_bridge3","MTY","OTROS","poweredOn","virtual",50,41.56,8.44
"8934","vmware_ibm_bridge4","MTY","OTROS","poweredOn","virtual",50,41.56,8.44
"8935","vmware_srm","MTY","OTROS","poweredOn","virtual",80,60.26,19.74
"8936","vmware_syslog","MTY","OTROS","poweredOn","virtual",280,226.5,53.5
"8937","vmware_vcacdb","MTY","OTROS","poweredOff","virtual",224,127.421875,96.578125
"8938","vmware_vcaciaas","MTY","OTROS","poweredOff","virtual",124,70.537109375,53.462890625
"8939","vmware_vcm1","MTY","OTROS","poweredOn","virtual",124,85.90390625,38.09609375
"8940","vmware_vcm2","MTY","OTROS","poweredOn","virtual",124,103.0688,20.9312
"8941","vmware_webclient","MTY","OTROS","poweredOff","virtual",64,53.1968,10.8032
"8942","vmwmtypsc01","MTY","OTROS","poweredOff","virtual",38.462890625,25.9739900390625,12.4889005859375
"8943","vmwmtyvcsa01","MTY","OTROS","poweredOff","virtual",283.4140625,191.38951640625,92.02454609375
"8944","vmwnsxmgr01","CPN","OTROS","poweredOn","virtual",60,44.886,15.114
