"","VM","Disk","Capacity.MB_tabvDisk","Path","Cluster","OS","DataCenter","Name","path_","Powerstate","Provisioned.MB_tabvInfo","Address","Capacity.MB","Provisioned.MB","In.Use.MB","Free.MB","wwn","Sym","Bound_Pool_Name","Flgs_EMPT","Total_GBs","Total_Allocated_GBs","Total_Allocated_GBs_pct","Total_Written_GBs","Total_Written_GBs_pct","Compressed_Size_Ratio_GBs","Compressed_Size_Ratio_GBs_pct","vmax","Physical","Config","Attr","conteo","Pct_Allocated_Sym","Capacidad_disk_toSym_real","Capacidad_disk_toSym_fantasia","Capacity.TB_tabvDisk"
"1311","tqmprprowasl01","Hard disk 3",12288,"[TQCLAPP20-VMAX1-Tier1-003] tqmprprowasl01/tqmprprowasl01-000004.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-003"," tqmprprowasl01/tqmprprowasl01-000004.vmdk","suspended",229487,"naa.60000970000192602293533039353137",526336,146051,99786,426550,"60000970000192602293533039353137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"1312","tqmprprowasl01","Hard disk 4",3072,"[TQCLAPP20-VMAX1-Tier1-003] tqmprprowasl01/tqmprprowasl01_1-000003.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-003"," tqmprprowasl01/tqmprprowasl01_1-000003.vmdk","suspended",229487,"naa.60000970000192602293533039353137",526336,146051,99786,426550,"60000970000192602293533039353137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1313","tqmprprowasl02","Hard disk 3",12288,"[TQCLAPP20-VMAX1-Tier1-003] tqmprprowasl02/tqmprprowasl02-000004.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-003"," tqmprprowasl02/tqmprprowasl02-000004.vmdk","suspended",228476,"naa.60000970000192602293533039353137",526336,146051,99786,426550,"60000970000192602293533039353137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"1314","tqmprprowasl02","Hard disk 4",3072,"[TQCLAPP20-VMAX1-Tier1-003] tqmprprowasl02/tqmprprowasl02_1-000003.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-003"," tqmprprowasl02/tqmprprowasl02_1-000003.vmdk","suspended",228476,"naa.60000970000192602293533039353137",526336,146051,99786,426550,"60000970000192602293533039353137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1315","tqmprstradct01","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-047] tqmprstradct01/tqmprstradct01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-047"," tqmprstradct01/tqmprstradct01.vmdk","poweredOff",112874,"naa.60000970000192602293533038433338",526336,452587,338960,187376,"60000970000192602293533038433338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1316","tqmprstradct01","Hard disk 2",71680,"[TQCLAPP24-VMAX1-Tier1-017] tqmprstradct01/tqmprstradct01_1.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-017"," tqmprstradct01/tqmprstradct01_1.vmdk","poweredOff",112874,"naa.60000970000192602293533034443945",526336,418021,401328,125008,"60000970000192602293533034443945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
"1317","tqmprstradct02","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-055] tqmprstradct02/tqmprstradct02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-055"," tqmprstradct02/tqmprstradct02.vmdk","poweredOff",112874,"naa.60000970000192602293533034363442",526336,483076,390436,135900,"60000970000192602293533034363442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1318","tqmprstradct02","Hard disk 2",71680,"[TQCLAPP24-VMAX1-Tier1-025] tqmprstradct02/tqmprstradct02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-025"," tqmprstradct02/tqmprstradct02.vmdk","poweredOff",112874,"naa.60000970000192602293533034373346",526336,461495,453070,73266,"60000970000192602293533034373346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
"1319","tqmprstradts01","Hard disk 2",30720,"[TQCLAPP24-VMAX1-Tier1-043] tqmprstradts01/tqmprstradts01.vmdk","tqclapp23","Microsoft Windows Server 2003 (32-bit)","QRO","tqclapp24-vmax1-tier1-043"," tqmprstradts01/tqmprstradts01.vmdk","poweredOff",72878,"naa.60000970000192602293533035423438",526336,196998,196998,329338,"60000970000192602293533035423438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"1320","tqmprstradts01","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-036] tqmprstradts01/tqmprstradts01.vmdk","tqclapp23","Microsoft Windows Server 2003 (32-bit)","QRO","tqclapp24-vmax1-tier1-036"," tqmprstradts01/tqmprstradts01.vmdk","poweredOff",72878,"naa.60000970000192602293533035423042",526336,225188,208376,317960,"60000970000192602293533035423042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1321","tqmprstradts02","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-022] tqmprstradts02/tqmprstradts02.vmdk","tqclapp23","Microsoft Windows Server 2003 (32-bit)","QRO","tqclapp24-vmax1-tier1-022"," tqmprstradts02/tqmprstradts02.vmdk","poweredOff",76862,"naa.60000970000192602293533034444442",526336,441193,432806,93530,"60000970000192602293533034444442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1322","tqmprstradts02","Hard disk 2",30720,"[TQCLAPP24-VMAX1-Tier1-024] tqmprstradts02/tqmprstradts02.vmdk","tqclapp23","Microsoft Windows Server 2003 (32-bit)","QRO","tqclapp24-vmax1-tier1-024"," tqmprstradts02/tqmprstradts02.vmdk","poweredOff",76862,"naa.60000970000192602293533034453138",526336,457605,449180,77156,"60000970000192602293533034453138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
"1323","tqmprstrapln01","Hard disk 2",71680,"[TQCLAPP24-VMAX1-Tier1-022] tqmprstrapln01/tqmprstrapln01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-022"," tqmprstrapln01/tqmprstrapln01.vmdk","poweredOff",112874,"naa.60000970000192602293533034444442",526336,441193,432806,93530,"60000970000192602293533034444442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
"1324","tqmprstrapln01","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-054] tqmprstrapln01/tqmprstrapln01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-054"," tqmprstrapln01/tqmprstrapln01.vmdk","poweredOff",112874,"naa.60000970000192602293533034443234",526336,404670,320650,205686,"60000970000192602293533034443234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1325","tqmprstrapln02","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-055] tqmprstrapln02/tqmprstrapln02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-055"," tqmprstrapln02/tqmprstrapln02.vmdk","poweredOff",112874,"naa.60000970000192602293533034363442",526336,483076,390436,135900,"60000970000192602293533034363442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1326","tqmprstrapln02","Hard disk 2",71680,"[TQCLAPP24-VMAX1-Tier1-023] tqmprstrapln02/tqmprstrapln02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-023"," tqmprstrapln02/tqmprstrapln02.vmdk","poweredOff",112874,"naa.60000970000192602293533034373032",526336,440294,440294,86042,"60000970000192602293533034373032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70
"1327","tqmprstrapps01","Hard disk 3",2048,"[TQCLAPP24-VMAX1-Tier1-017] tqmprstrapps01/tqmprstrapps01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-017"," tqmprstrapps01/tqmprstrapps01.vmdk","suspended",87275,"naa.60000970000192602293533034443945",526336,418021,401328,125008,"60000970000192602293533034443945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1328","tqmprstrapps01","Hard disk 2",35840,"[TQCLAPP24-VMAX1-Tier1-024] tqmprstrapps01/tqmprstrapps01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-024"," tqmprstrapps01/tqmprstrapps01.vmdk","suspended",87275,"naa.60000970000192602293533034453138",526336,457605,449180,77156,"60000970000192602293533034453138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"1329","tqmprstrapps01","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-072] tqmprstrapps01/tqmprstrapps01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-072"," tqmprstrapps01/tqmprstrapps01.vmdk","suspended",87275,"naa.60000970000192602293533033373436",526336,389803,322672,203664,"60000970000192602293533033373436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1330","tqmprstrapps02","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-055] tqmprstrapps02/tqmprstrapps02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-055"," tqmprstrapps02/tqmprstrapps02.vmdk","suspended",87276,"naa.60000970000192602293533034363442",526336,483076,390436,135900,"60000970000192602293533034363442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1331","tqmprstrapps02","Hard disk 3",2048,"[TQCLAPP24-VMAX1-Tier1-025] tqmprstrapps02/tqmprstrapps02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-025"," tqmprstrapps02/tqmprstrapps02.vmdk","suspended",87276,"naa.60000970000192602293533034373346",526336,461495,453070,73266,"60000970000192602293533034373346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1332","tqmprstrapps02","Hard disk 2",35840,"[TQCLAPP24-VMAX1-Tier1-043] tqmprstrapps02/tqmprstrapps02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (32-bit)","QRO","tqclapp24-vmax1-tier1-043"," tqmprstrapps02/tqmprstrapps02.vmdk","suspended",87276,"naa.60000970000192602293533035423438",526336,196998,196998,329338,"60000970000192602293533035423438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"1333","tqmprstrcdct01","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-022] tqmprstrcdct01/tqmprstrcdct01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-022"," tqmprstrcdct01/tqmprstrcdct01.vmdk","suspended",164076,"naa.60000970000192602293533034444442",526336,441193,432806,93530,"60000970000192602293533034444442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1334","tqmprstrcdct01","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-054] tqmprstrcdct01/tqmprstrcdct01.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-054"," tqmprstrcdct01/tqmprstrcdct01.vmdk","suspended",164076,"naa.60000970000192602293533034443234",526336,404670,320650,205686,"60000970000192602293533034443234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1335","tqmprstrcdct02","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-063] tqmprstrcdct02/tqmprstrcdct02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-063"," tqmprstrcdct02/tqmprstrcdct02.vmdk","suspended",164075,"naa.60000970000192602293533034364335",526336,498326,397532,128804,"60000970000192602293533034364335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1336","tqmprstrcdct02","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-029] tqmprstrcdct02/tqmprstrcdct02.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-029"," tqmprstrcdct02/tqmprstrcdct02.vmdk","suspended",164075,"naa.60000970000192602293533034373743",526336,450957,434264,92072,"60000970000192602293533034373743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1337","tqmprstrcdct03","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-054] tqmprstrcdct03/tqmprstrcdct03.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-054"," tqmprstrcdct03/tqmprstrcdct03.vmdk","suspended",164075,"naa.60000970000192602293533034443234",526336,404670,320650,205686,"60000970000192602293533034443234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1338","tqmprstrcdct03","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-017] tqmprstrcdct03/tqmprstrcdct03.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-017"," tqmprstrcdct03/tqmprstrcdct03.vmdk","suspended",164075,"naa.60000970000192602293533034443945",526336,418021,401328,125008,"60000970000192602293533034443945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1339","tqmprstrcdct04","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-060] tqmprstrcdct04/tqmprstrcdct04.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-060"," tqmprstrcdct04/tqmprstrcdct04.vmdk","suspended",164075,"naa.60000970000192602293533034443631",526336,398726,322898,203438,"60000970000192602293533034443631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1340","tqmprstrcdct04","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-024] tqmprstrcdct04/tqmprstrcdct04.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-024"," tqmprstrcdct04/tqmprstrcdct04.vmdk","suspended",164075,"naa.60000970000192602293533034453138",526336,457605,449180,77156,"60000970000192602293533034453138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1341","tqmprstrcdct05","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-063] tqmprstrcdct05/tqmprstrcdct05.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-063"," tqmprstrcdct05/tqmprstrcdct05.vmdk","suspended",164076,"naa.60000970000192602293533034364335",526336,498326,397532,128804,"60000970000192602293533034364335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1342","tqmprstrcdct05","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-029] tqmprstrcdct05/tqmprstrcdct05.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-029"," tqmprstrcdct05/tqmprstrcdct05.vmdk","suspended",164076,"naa.60000970000192602293533034373743",526336,450957,434264,92072,"60000970000192602293533034373743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1343","tqmprstrcdct06","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-072] tqmprstrcdct06/tqmprstrcdct06.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-072"," tqmprstrcdct06/tqmprstrcdct06.vmdk","suspended",164075,"naa.60000970000192602293533033373436",526336,389803,322672,203664,"60000970000192602293533033373436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1344","tqmprstrcdct06","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-035] tqmprstrcdct06/tqmprstrcdct06.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-035"," tqmprstrcdct06/tqmprstrcdct06.vmdk","suspended",164075,"naa.60000970000192602293533033373833",526336,425378,425378,100958,"60000970000192602293533033373833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1345","tqmprstrcdct07","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-025] tqmprstrcdct07/tqmprstrcdct07.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-025"," tqmprstrcdct07/tqmprstrcdct07.vmdk","suspended",164076,"naa.60000970000192602293533034373346",526336,461495,453070,73266,"60000970000192602293533034373346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1346","tqmprstrcdct07","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-061] tqmprstrcdct07/tqmprstrcdct07.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-061"," tqmprstrcdct07/tqmprstrcdct07.vmdk","suspended",164076,"naa.60000970000192602293533034363838",526336,388015,312578,213758,"60000970000192602293533034363838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1347","tqmprstrcdct08","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-072] tqmprstrcdct08/tqmprstrcdct08.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-072"," tqmprstrcdct08/tqmprstrcdct08.vmdk","suspended",164075,"naa.60000970000192602293533033373436",526336,389803,322672,203664,"60000970000192602293533033373436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1348","tqmprstrcdct08","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-024] tqmprstrcdct08/tqmprstrcdct08.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-024"," tqmprstrcdct08/tqmprstrcdct08.vmdk","suspended",164075,"naa.60000970000192602293533034453138",526336,457605,449180,77156,"60000970000192602293533034453138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1349","tqmprstrcdct09","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-023] tqmprstrcdct09/tqmprstrcdct09.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-023"," tqmprstrcdct09/tqmprstrcdct09.vmdk","suspended",164075,"naa.60000970000192602293533034373032",526336,440294,440294,86042,"60000970000192602293533034373032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1350","tqmprstrcdct09","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-061] tqmprstrcdct09/tqmprstrcdct09.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-061"," tqmprstrcdct09/tqmprstrcdct09.vmdk","suspended",164075,"naa.60000970000192602293533034363838",526336,388015,312578,213758,"60000970000192602293533034363838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1351","tqmprstrcdct10","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-035] tqmprstrcdct10/tqmprstrcdct10.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-035"," tqmprstrcdct10/tqmprstrcdct10.vmdk","suspended",164075,"naa.60000970000192602293533033373833",526336,425378,425378,100958,"60000970000192602293533033373833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1352","tqmprstrcdct10","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-047] tqmprstrcdct10/tqmprstrcdct10.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-047"," tqmprstrcdct10/tqmprstrcdct10.vmdk","suspended",164075,"naa.60000970000192602293533038433338",526336,452587,338960,187376,"60000970000192602293533038433338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1353","tqmprstrcdct11","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-061] tqmprstrcdct11/tqmprstrcdct11.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-061"," tqmprstrcdct11/tqmprstrcdct11.vmdk","suspended",164076,"naa.60000970000192602293533034363838",526336,388015,312578,213758,"60000970000192602293533034363838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1354","tqmprstrcdct11","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-023] tqmprstrcdct11/tqmprstrcdct11.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-023"," tqmprstrcdct11/tqmprstrcdct11.vmdk","suspended",164076,"naa.60000970000192602293533034373032",526336,440294,440294,86042,"60000970000192602293533034373032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1355","tqmprstrcdct12","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-072] tqmprstrcdct12/tqmprstrcdct12.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-072"," tqmprstrcdct12/tqmprstrcdct12.vmdk","suspended",164075,"naa.60000970000192602293533033373436",526336,389803,322672,203664,"60000970000192602293533033373436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1356","tqmprstrcdct12","Hard disk 2",114688,"[TQCLAPP24-VMAX1-Tier1-035] tqmprstrcdct12/tqmprstrcdct12.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-035"," tqmprstrcdct12/tqmprstrcdct12.vmdk","suspended",164075,"naa.60000970000192602293533033373833",526336,425378,425378,100958,"60000970000192602293533033373833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112
"1357","tqmprstrcogc03","Hard disk 4",40960,"[TQCLAPP24-VMAX1-Tier1-005] tqmprstrcogc03/tqmprstrcogc03_2.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-005"," tqmprstrcogc03/tqmprstrcogc03_2.vmdk","poweredOff",112874,"naa.60000970000192602293533038433735",526336,261266,235680,290656,"60000970000192602293533038433735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"1358","tqmprstrcogc03","Hard disk 2",10240,"[TQCLAPP24-VMAX1-Tier1-005] tqmprstrcogc03/tqmprstrcogc03.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-005"," tqmprstrcogc03/tqmprstrcogc03.vmdk","poweredOff",112874,"naa.60000970000192602293533038433735",526336,261266,235680,290656,"60000970000192602293533038433735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"1359","tqmprstrcogc03","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-047] tqmprstrcogc03/tqmprstrcogc03.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-047"," tqmprstrcogc03/tqmprstrcogc03.vmdk","poweredOff",112874,"naa.60000970000192602293533038433338",526336,452587,338960,187376,"60000970000192602293533038433338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1360","tqmprstrcogc03","Hard disk 3",20480,"[TQCLAPP24-VMAX1-Tier1-005] tqmprstrcogc03/tqmprstrcogc03_1.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-005"," tqmprstrcogc03/tqmprstrcogc03_1.vmdk","poweredOff",112874,"naa.60000970000192602293533038433735",526336,261266,235680,290656,"60000970000192602293533038433735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
"1361","tqmprstrcogc04","Hard disk 1",32768,"[TQCLAPP24-VMAX1-Tier1-047] tqmprstrcogc04/tqmprstrcogc04.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-047"," tqmprstrcogc04/tqmprstrcogc04.vmdk","poweredOff",112874,"naa.60000970000192602293533038433338",526336,452587,338960,187376,"60000970000192602293533038433338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"1362","tqmprstrcogc04","Hard disk 2",10240,"[TQCLAPP24-VMAX1-Tier1-005] tqmprstrcogc04/tqmprstrcogc04.vmdk","tqclapp23","SUSE Linux Enterprise 10 (64-bit)","QRO","tqclapp24-vmax1-tier1-005"," tqmprstrcogc04/tqmprstrcogc04.vmdk","poweredOff",112874,"naa.60000970000192602293533038433735",526336,261266,235680,290656,"60000970000192602293533038433735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
