"","X","servidor","aplicacion","DataCenter","tipo","Powerstate","fv","capacidad_fantasia","capacidad_usada","capacidad_asignada","n_app","consumo_dividido_asignado","consumo_dividido_usado","consumo_dividido_fantasia"
"185",7415,"mva xmail","MVA XMAIL","QRO","OTROS","poweredOff","virtual",4.0400390625,15.9599609375,20,1,20,15.9599609375,4.0400390625
"186",7545,"new virtual machine","NEW VIRTUAL MACHINE","QRO","OTROS","poweredOff","virtual",53.40985,73.59015,127,1,127,73.59015,53.40985
"187",12176,"old_tqsitdevcohe12","SIT","QRO","DESARROLLO","poweredOn","virtual",124.1657,21.8343,146,1,146,21.8343,124.1657
"188",12233,"old_tqsitdevcohe13","SIT","QRO","DESARROLLO","poweredOn","virtual",121.8151,24.1849,146,1,146,24.1849,121.8151
"189",12286,"old_tqsitdevwebl47","SIT","QRO","DESARROLLO","poweredOff","virtual",105.4116,35.5884,141,1,141,35.5884,105.4116
"190",12245,"old_tqsitdevwebl48","SIT","QRO","DESARROLLO","poweredOff","virtual",94.4841,46.5159,141,1,141,46.5159,94.4841
"191",12319,"old_tqsitdevwebl49","SIT","QRO","DESARROLLO","poweredOn","virtual",109.1496,36.8504,146,1,146,36.8504,109.1496
"192",12091,"old_tqsitdevwebl50","SIT","QRO","DESARROLLO","poweredOn","virtual",109.1496,36.8504,146,1,146,36.8504,109.1496
"193",13441,"or_xp1024","XP","QRO","OTROS","poweredOn","fisico",115.139232882502,480.510767117498,595.65,1,595.65,480.510767117498,115.139232882502
"194",1874,"oracle","CLE","QRO","OTROS","poweredOff","virtual",9.912,6.088,16,1,16,6.088,9.912
"195",7315,"original_tqmpruatsell01_original","MPR","QRO","UAT","poweredOff","virtual",99.708984375,40.291015625,140,1,140,40.291015625,99.708984375
"196",8261,"p2v_oraclevm_to_vmware","P2V","QRO","OTROS","poweredOn","virtual",24.90625,15.09375,40,1,40,15.09375,24.90625
"197",8593,"platespin migrate_app","PLATESPIN MIGRATE","QRO","OTROS","poweredOff","virtual",20.3535,9.6465,30,1,30,9.6465,20.3535
"198",8594,"platespin migrate_bd","PLATESPIN MIGRATE","QRO","OTROS","poweredOff","virtual",27.57,2.43,30,1,30,2.43,27.57
"199",8879,"pspindestbdpro03","PSP","QRO","PRODUCCION","poweredOn","fisico",24.234375,13.865625,38.1,1,38.1,13.865625,24.234375
"200",8857,"pspindestbduat01","PSP","QRO","UAT","poweredOn","fisico",0,0,0,1,0,0,0
"201",8896,"pspinorigbdpro01","PSP","QRO","PRODUCCION","poweredOn","fisico",6.094625,2.17204166666667,8.26666666666667,1,8.26666666666667,2.17204166666667,6.094625
"202",8881,"pspinorigbdpro02","PSP","QRO","PRODUCCION","poweredOn","fisico",6.094625,2.17204166666667,8.26666666666667,1,8.26666666666667,2.17204166666667,6.094625
"203",8891,"pspinorigbdpro03","PSP","QRO","PRODUCCION","poweredOn","fisico",6.094625,2.17204166666667,8.26666666666667,1,8.26666666666667,2.17204166666667,6.094625
"204",8850,"pspinorigbduat01","PSP","QRO","UAT","poweredOn","fisico",11.9325,10.2675,22.2,1,22.2,10.2675,11.9325
"205",3383,"qromgesx01","ESX","QRO","ESX","poweredOn","fisico",260.999119285714,144.672309285714,405.671428571429,1,405.671428571429,144.672309285714,260.999119285714
"206",3350,"qromgesx02","ESX","QRO","ESX","poweredOn","fisico",260.999119285714,144.672309285714,405.671428571429,1,405.671428571429,144.672309285714,260.999119285714
"207",3459,"qromgesx03","ESX","QRO","ESX","poweredOn","fisico",260.999119285714,144.672309285714,405.671428571429,1,405.671428571429,144.672309285714,260.999119285714
"208",3390,"qromsrmesx01","ESX","QRO","ESX","poweredOn","fisico",614.131179751043,575.065248820386,1189.19642857143,1,1189.19642857143,575.065248820386,614.131179751043
"209",3378,"qromsrmesx02","ESX","QRO","ESX","poweredOn","fisico",614.131179751043,575.065248820386,1189.19642857143,1,1189.19642857143,575.065248820386,614.131179751043
"210",3371,"qromsrmesx03","ESX","QRO","ESX","poweredOn","fisico",614.131179751043,575.065248820386,1189.19642857143,1,1189.19642857143,575.065248820386,614.131179751043
"211",3461,"qromsrmesx04","ESX","QRO","ESX","poweredOn","fisico",614.131179751043,575.065248820386,1189.19642857143,1,1189.19642857143,575.065248820386,614.131179751043
"212",8965,"qsnode1","QSNODE","QRO","OTROS","poweredOn","fisico",120.659730552314,534.140269447686,654.8,1,654.8,534.140269447686,120.659730552314
"213",9918,"rev_template_tqrfsproohsx01_oem_nw_psu","RFS","CPN","PRODUCCION","poweredOff","virtual",67.83425,17.16575,85,2,42.5,8.582875,33.917125
"214",9918,"rev_template_tqrfsproohsx01_oem_nw_psu","RFS","QRO","PRODUCCION","poweredOff","virtual",76.347,8.653,85,2,42.5,4.3265,38.1735
"215",9948,"rev_template_tqrfsproorcl01_oem_nw_psu","RFS","QRO","PRODUCCION","poweredOff","virtual",271.9695,46.0305,318,1,318,46.0305,271.9695
"216",9821,"rev_template_tqrfsprowebl01_oem_nw_psu2","RFS","QRO","PRODUCCION","poweredOff","virtual",55.4271,85.5729,141,1,141,85.5729,55.4271
"217",945,"satapexclu01","APIS","CPN","OTROS","poweredOff","virtual",63.777355078125,4.078113671875,67.85546875,2,33.927734375,2.0390568359375,31.8886775390625
"218",945,"satapexclu01","APIS","MTY","OTROS","poweredOn","virtual",53.1857949609375,14.6696737890625,67.85546875,2,33.927734375,7.33483689453125,26.5928974804687
"219",944,"satapexclu02","APIS","CPN","OTROS","poweredOff","virtual",63.777355078125,4.078113671875,67.85546875,2,33.927734375,2.0390568359375,31.8886775390625
"220",944,"satapexclu02","APIS","MTY","OTROS","poweredOn","virtual",55.621127734375,12.234341015625,67.85546875,2,33.927734375,6.1171705078125,27.8105638671875
"221",6535,"sg_isosadp5","ISOSADP","QRO","OTROS","poweredOn","fisico",7.96686390532544,32.8331360946746,40.8,1,40.8,32.8331360946746,7.96686390532544
"222",13154,"sntqstiprowbmq02sd200951","STI","QRO","PRODUCCION","poweredOff","virtual",27.0168,20.9832,48,1,48,20.9832,27.0168
"223",13085,"sntqstiprowbmq02sd200951_nuevo","STI","QRO","PRODUCCION","poweredOff","virtual",34.4016,13.5984,48,1,48,13.5984,34.4016
"224",13169,"suse 11","SUSE ","QRO","OTROS","poweredOff","virtual",20.5640625,11.4359375,32,1,32,11.4359375,20.5640625
"225",13180,"synametricsproductsvm","SYNAMETRICS","QRO","PRODUCCION","poweredOn","virtual",0.0100000000000051,99.99,100,1,100,99.99,0.0100000000000051
"226",13262,"template n0 oracle 5.8 32gbhd estandar","TEMPLATE N0 CLE 5.8 32GBHD ESTANDAR","QRO","OTROS","poweredOff","virtual",22.790625,9.209375,32,1,32,9.209375,22.790625
"227",4409,"template_20102014_tqidcuatbizt25_template_20102014","IDC","QRO","UAT","poweredOff","virtual",119.7,24.3,144,1,144,24.3,119.7
"228",13261,"template_coe_26042016_qr","TEMPLATE","AGS","OTROS","poweredOff","virtual",123.2337,5.7663,129,2,64.5,2.88315,61.61685
"229",13261,"template_coe_26042016_qr","TEMPLATE","QRO","OTROS","poweredOff","virtual",54.25095,74.74905,129,2,64.5,37.374525,27.125475
"230",13259,"template_matorcl12c","TEMPLATE","AGS","OTROS","poweredOff","virtual",263.73291015625,26.26708984375,290,3,96.6666666666667,8.75569661458333,87.9109700520833
"231",13259,"template_matorcl12c","TEMPLATE","CPN","OTROS","poweredOff","virtual",217.8335,72.1665,290,3,96.6666666666667,24.0555,72.6111666666667
"232",13259,"template_matorcl12c","TEMPLATE","QRO","OTROS","poweredOff","virtual",189.0075,100.9925,290,3,96.6666666666667,33.6641666666667,63.0025
"233",10447,"template_matorcl12c_tqsaspromsas02","SAS","QRO","PRODUCCION","poweredOff","virtual",190.52325,64.47675,255,1,255,64.47675,190.52325
"234",13258,"template_ohs_26042016_qr","TEMPLATE","AGS","OTROS","poweredOff","virtual",50.0714,38.9286,89,2,44.5,19.4643,25.0357
"235",13258,"template_ohs_26042016_qr","TEMPLATE","QRO","OTROS","poweredOff","virtual",37.42895,51.57105,89,2,44.5,25.785525,18.714475
"236",1870,"template_sles11_64b_sp2_particiones_estandar_tqclapp32","CL","QRO","OTROS","poweredOff","virtual",23.8176,8.1824,32,1,32,8.1824,23.8176
"237",1209,"template_tqbusprombfe01_07082014","BUS","QRO","PRODUCCION","poweredOff","virtual",26.3824,5.6176,32,1,32,5.6176,26.3824
"238",1206,"template_tqbusuatmbbe","BUS","QRO","UAT","poweredOff","virtual",53.10703125,18.89296875,72,1,72,18.89296875,53.10703125
"239",1205,"template_tqbusuatmbfe","BUS","QRO","UAT","poweredOff","virtual",53.10703125,18.89296875,72,1,72,18.89296875,53.10703125
"240",1197,"template_tqbusuatmbfe01_01092014","BUS","QRO","UAT","poweredOff","virtual",48.7908,23.2092,72,1,72,23.2092,48.7908
"241",1262,"template_tqbusuatmbfe01_01092014-str","BUS","QRO","UAT","poweredOff","virtual",57.146484375,14.853515625,72,1,72,14.853515625,57.146484375
"242",1279,"template_tqbusuatmbfe01_20140107","BUS","AGS","UAT","poweredOff","virtual",60.4692,11.5308,72,3,24,3.8436,20.1564
"243",1279,"template_tqbusuatmbfe01_20140107","BUS","CPN","UAT","poweredOff","virtual",43.0596,28.9404,72,3,24,9.6468,14.3532
"244",1279,"template_tqbusuatmbfe01_20140107","BUS","QRO","UAT","poweredOff","virtual",39.4453125,32.5546875,72,3,24,10.8515625,13.1484375
"245",4487,"template_tqidcpro","IDC","QRO","PRODUCCION","poweredOff","virtual",37.7664,90.2336,128,1,128,90.2336,37.7664
"246",4497,"template_tqidcprodnet30","IDC","QRO","PRODUCCION","poweredOff","virtual",81.1062,44.8938,126,1,126,44.8938,81.1062
"247",4663,"template_tqidcproiisx17","IDC","QRO","PRODUCCION","poweredOff","virtual",63.2253,82.7747,146,1,146,82.7747,63.2253
"248",5498,"template_tqidnproaccc01_04062014","IDN","QRO","PRODUCCION","poweredOff","virtual",125.965,14.035,140,1,140,14.035,125.965
"249",5444,"template_tqidnproipcc01_04062014","IDN","QRO","PRODUCCION","poweredOff","virtual",205.968,34.032,240,1,240,34.032,205.968
"250",6598,"template_tqjfpprocohn01_everest","JFP","QRO","PRODUCCION","poweredOff","virtual",21.9248,10.0752,32,1,32,10.0752,21.9248
"251",8806,"template_tqprudevorc","PRU","QRO","DESARROLLO","poweredOff","virtual",188.9397,129.0603,318,1,318,129.0603,188.9397
"252",9065,"template_tqredprococl01","RED","QRO","PRODUCCION","poweredOff","virtual",25.5296,6.4704,32,1,32,6.4704,25.5296
"253",9244,"template_tqrfcprobkgx01_10102014","RFC","QRO","PRODUCCION","poweredOff","virtual",136.71858125,77.28141875,214,1,214,77.28141875,136.71858125
"254",9361,"template_tqrfcprobkgx01_10102014_app33","RFC","QRO","PRODUCCION","poweredOff","virtual",81.6731,25.3269,107,1,107,25.3269,81.6731
"255",9350,"template_tqrfcprobkgx01_10102014_app34","RFC","QRO","PRODUCCION","poweredOff","virtual",96.0967,10.9033,107,1,107,10.9033,96.0967
"256",9814,"template_tqrfsproohsx01_oem_01","RFS","QRO","PRODUCCION","poweredOff","virtual",72.947,12.053,85,1,85,12.053,72.947
"257",9983,"template_tqrfsproohsx01_oem_02","RFS","QRO","PRODUCCION","poweredOff","virtual",51.80325,33.19675,85,1,85,33.19675,51.80325
"258",9987,"template_tqrfsproohsx01_oem_03","RFS","QRO","PRODUCCION","poweredOff","virtual",80.05725,4.94275,85,1,85,4.94275,80.05725
"259",9975,"template_tqrfsproohsx01_oem_04","RFS","QRO","PRODUCCION","poweredOff","virtual",80.05725,4.94275,85,1,85,4.94275,80.05725
"260",9874,"template_tqrfsproohsx01_oem_nw_psu","RFS","AGS","PRODUCCION","poweredOff","virtual",63.613037109375,21.386962890625,85,3,28.3333333333333,7.12898763020833,21.204345703125
"261",9874,"template_tqrfsproohsx01_oem_nw_psu","RFS","MTY","PRODUCCION","poweredOff","virtual",108.63345,32.36655,141,3,47,10.78885,36.21115
"262",9874,"template_tqrfsproohsx01_oem_nw_psu","RFS","QRO","PRODUCCION","poweredOff","virtual",124.811775390625,45.188224609375,170,3,56.6666666666667,15.0627415364583,41.6039251302083
"263",9882,"template_tqrfsproohsx01_oem_nw_psu-rif","RFS","QRO","PRODUCCION","poweredOff","virtual",51.2125,33.7875,85,1,85,33.7875,51.2125
"264",9877,"template_tqrfsproohsx01_oem_nw_psu-rrl","RFS","QRO","PRODUCCION","poweredOff","virtual",36.80925,48.19075,85,1,85,48.19075,36.80925
"265",9997,"template_tqrfsproohsx01_oem_nw_psu-web22","RFS","QRO","PRODUCCION","poweredOff","virtual",63.48225,21.51775,85,1,85,21.51775,63.48225
"266",9910,"template_tqrfsproohsx01_oem_nw_psu-web27","RFS","QRO","PRODUCCION","poweredOff","virtual",70.16325,14.83675,85,1,85,14.83675,70.16325
"267",9833,"template_tqrfsproohsx01_oem_nw_psu-web28","RFS","QRO","PRODUCCION","poweredOff","virtual",65.34375,19.65625,85,1,85,19.65625,65.34375
"268",9904,"template_tqrfsproohsx01_oem_nw_psu-web28_1","RFS","QRO","PRODUCCION","poweredOff","virtual",74.6555,10.3445,85,1,85,10.3445,74.6555
"269",9907,"template_tqrfsproohsx01_oem_nw_psu-web29","RFS","QRO","PRODUCCION","poweredOff","virtual",52.156,32.844,85,1,85,32.844,52.156
"270",9989,"template_tqrfsproohsx01_oem_nw_psu-web29_3","RFS","QRO","PRODUCCION","poweredOff","virtual",76.09625,8.90375,85,1,85,8.90375,76.09625
"271",9995,"template_tqrfsproohsx01_oem_nw_psu-web29_4","RFS","QRO","PRODUCCION","poweredOff","virtual",70.43525,14.56475,85,1,85,14.56475,70.43525
"272",9901,"template_tqrfsproohsx01_oem_nw_psu-web31","RFS","QRO","PRODUCCION","poweredOff","virtual",127.99725,42.00275,170,1,170,42.00275,127.99725
"273",9923,"template_tqrfsproohsx01_oem_nw_psu-web34_1","RFS","QRO","PRODUCCION","poweredOff","virtual",84.6585,10.3415,95,1,95,10.3415,84.6585
"274",9890,"template_tqrfsproohsx01_oem_nw_psu_bzn","RFS","QRO","PRODUCCION","poweredOff","virtual",59.92075,25.07925,85,1,85,25.07925,59.92075
"275",9887,"template_tqrfsproohsx01_template","RFS","MTY","PRODUCCION","poweredOff","virtual",56.559,28.441,85,2,42.5,14.2205,28.2795
"276",9887,"template_tqrfsproohsx01_template","RFS","QRO","PRODUCCION","poweredOff","virtual",54.7421875,25.2578125,80,2,40,12.62890625,27.37109375
"277",9990,"template_tqrfsproorcl01","RFS","MTY","PRODUCCION","poweredOff","virtual",184.68565,128.31435,313,2,156.5,64.157175,92.342825
"278",9990,"template_tqrfsproorcl01","RFS","QRO","PRODUCCION","poweredOff","virtual",250.017919921875,62.982080078125,313,2,156.5,31.4910400390625,125.008959960938
"279",9897,"template_tqrfsproorcl01_02","RFS","QRO","PRODUCCION","poweredOff","virtual",250.98076171875,62.01923828125,313,1,313,62.01923828125,250.98076171875
"280",9967,"template_tqrfsproorcl01_oem","RFS","MTY","PRODUCCION","poweredOff","virtual",170.90274,147.09726,318,2,159,73.54863,85.45137
"281",9967,"template_tqrfsproorcl01_oem","RFS","QRO","PRODUCCION","poweredOff","virtual",488.50948828125,147.49051171875,636,2,318,73.745255859375,244.254744140625
"282",9903,"template_tqrfsproorcl01_oem_nw_psu","RFS","AGS","PRODUCCION","poweredOff","virtual",258.1576171875,59.8423828125,318,3,106,19.9474609375,86.0525390625
"283",9903,"template_tqrfsproorcl01_oem_nw_psu","RFS","CPN","PRODUCCION","poweredOff","virtual",279.41455078125,38.58544921875,318,3,106,12.86181640625,93.13818359375
"284",9903,"template_tqrfsproorcl01_oem_nw_psu","RFS","QRO","PRODUCCION","poweredOff","virtual",290.5248,27.4752,318,3,106,9.1584,96.8416
"285",10002,"template_tqrfsproorcl01_oem_nw_psu_app34","RFS","QRO","PRODUCCION","poweredOff","virtual",285.5958,32.4042,318,1,318,32.4042,285.5958
"286",9999,"template_tqrfsproorcl01_oem_nw_psu_bd23","RFS","QRO","PRODUCCION","poweredOff","virtual",261.23203125,56.76796875,318,1,318,56.76796875,261.23203125
"287",9831,"template_tqrfsproorcl01_oem_nw_psu_bd25","RFS","QRO","PRODUCCION","poweredOff","virtual",203.5518,114.4482,318,1,318,114.4482,203.5518
"288",9896,"template_tqrfsproorcl01_oem_nw_psu_bd26","RFS","QRO","PRODUCCION","poweredOff","virtual",268.9485,49.0515,318,1,318,49.0515,268.9485
"289",9866,"template_tqrfsproorcl01_oem_nw_psu_dbx28","RFS","QRO","PRODUCCION","poweredOff","virtual",278.2659,39.7341,318,1,318,39.7341,278.2659
"290",9937,"template_tqrfsproorcl01_oem_nw_psu_dbx30","RFS","QRO","PRODUCCION","poweredOff","virtual",207.2565,110.7435,318,1,318,110.7435,207.2565
"291",9950,"template_tqrfsproorcl01_oem_nw_psu_dbx34_x","RFS","QRO","PRODUCCION","poweredOff","virtual",253.7004,64.2996,318,1,318,64.2996,253.7004
"292",9845,"template_tqrfsproorcl01_oem_nw_psu_estres","RFS","QRO","PRODUCCION","poweredOff","virtual",226.3683,91.6317,318,1,318,91.6317,226.3683
"293",9870,"template_tqrfsproorcl01_oem_nw_psu_uat_11","RFS","QRO","PRODUCCION","poweredOff","virtual",271.413,46.587,318,1,318,46.587,271.413
"294",9857,"template_tqrfsproorcl01_oem_nw_psu_uat_11_dbx22","RFS","QRO","PRODUCCION","poweredOff","virtual",271.7469,46.2531,318,1,318,46.2531,271.7469
"295",9893,"template_tqrfsproorcl01_oem_nw_psu_uat_11_dbx26","RFS","QRO","PRODUCCION","poweredOff","virtual",268.9485,49.0515,318,1,318,49.0515,268.9485
"296",9820,"template_tqrfsproorcl01_oem_nw_psu_uat_11_dbx28","RFS","QRO","PRODUCCION","poweredOff","virtual",261.9366,56.0634,318,1,318,56.0634,261.9366
"297",9899,"template_tqrfsproorcl01_oem_nw_psu_x","RFS","QRO","PRODUCCION","poweredOff","virtual",253.9341796875,64.0658203125,318,1,318,64.0658203125,253.9341796875
"298",9943,"template_tqrfsprowebl01_oem","RFS","MTY","PRODUCCION","poweredOff","virtual",78.69915,62.30085,141,2,70.5,31.150425,39.349575
"299",9943,"template_tqrfsprowebl01_oem","RFS","QRO","PRODUCCION","poweredOff","virtual",90.48675,50.51325,141,2,70.5,25.256625,45.243375
"300",9819,"template_tqrfsprowebl01_oem_01","RFS","QRO","PRODUCCION","poweredOff","virtual",233.29155,48.70845,282,1,282,48.70845,233.29155
"301",9952,"template_tqrfsprowebl01_oem_02","RFS","QRO","PRODUCCION","poweredOff","virtual",204.557787890625,77.442212109375,282,1,282,77.442212109375,204.557787890625
"302",9854,"template_tqrfsprowebl01_oem_03","RFS","QRO","PRODUCCION","poweredOff","virtual",195.513408984375,86.486591015625,282,1,282,86.486591015625,195.513408984375
"303",9884,"template_tqrfsprowebl01_oem_04","RFS","QRO","PRODUCCION","poweredOff","virtual",90.48675,50.51325,141,1,141,50.51325,90.48675
"304",9953,"template_tqrfsprowebl01_oem_nw_psu","RFS","AGS","PRODUCCION","poweredOff","virtual",259.651220703125,33.348779296875,293,4,73.25,8.33719482421875,64.9128051757812
"305",9953,"template_tqrfsprowebl01_oem_nw_psu","RFS","CPN","PRODUCCION","poweredOff","virtual",241.80915,61.19085,303,4,75.75,15.2977125,60.4522875
"306",9953,"template_tqrfsprowebl01_oem_nw_psu","RFS","MTY","PRODUCCION","poweredOff","virtual",108.63345,32.36655,141,4,35.25,8.0916375,27.1583625
"307",9953,"template_tqrfsprowebl01_oem_nw_psu","RFS","QRO","PRODUCCION","poweredOff","virtual",454.0533,120.9467,575,4,143.75,30.236675,113.513325
"308",9931,"template_tqrfsprowebl01_oem_nw_psu-app30","RFS","QRO","PRODUCCION","poweredOff","virtual",122.70029296875,18.29970703125,141,1,141,18.29970703125,122.70029296875
"309",9872,"template_tqrfsprowebl01_oem_nw_psu-app30_app33","RFS","QRO","PRODUCCION","poweredOff","virtual",120.9075,20.0925,141,1,141,20.0925,120.9075
"310",9861,"template_tqrfsprowebl01_oem_nw_psu2","RFS","MTY","PRODUCCION","poweredOff","virtual",103.86765,37.13235,141,2,70.5,18.566175,51.933825
"311",9861,"template_tqrfsprowebl01_oem_nw_psu2","RFS","QRO","PRODUCCION","poweredOff","virtual",101.37195,39.62805,141,2,70.5,19.814025,50.685975
"312",9996,"template_tqrfsprowebl01_oem_nw_psu2-app20","RFS","QRO","PRODUCCION","poweredOff","virtual",93.624,47.376,141,1,141,47.376,93.624
"313",9892,"template_tqrfsprowebl01_oem_nw_psu2-app21","RFS","QRO","PRODUCCION","poweredOff","virtual",73.45395,67.54605,141,1,141,67.54605,73.45395
"314",9835,"template_tqrfsprowebl01_oem_nw_psu2-app22","RFS","QRO","PRODUCCION","poweredOff","virtual",127.8306,13.1694,141,1,141,13.1694,127.8306
"315",9843,"template_tqrfsprowebl01_oem_nw_psu2-app23","RFS","QRO","PRODUCCION","poweredOff","virtual",104.035693359375,36.964306640625,141,1,141,36.964306640625,104.035693359375
"316",9938,"template_tqrfsprowebl01_oem_nw_psu2-app24","RFS","QRO","PRODUCCION","poweredOff","virtual",108.1893,32.8107,141,1,141,32.8107,108.1893
"317",9864,"template_tqrfsprowebl01_oem_nw_psu2-app26","RFS","QRO","PRODUCCION","poweredOff","virtual",112.4334,28.5666,141,1,141,28.5666,112.4334
"318",9960,"template_tqrfsprowebl01_oem_nw_psu2-app27","RFS","QRO","PRODUCCION","poweredOff","virtual",75.697998046875,65.302001953125,141,1,141,65.302001953125,75.697998046875
"319",9935,"template_tqrfsprowebl01_oem_nw_psu2-app29","RFS","QRO","PRODUCCION","poweredOff","virtual",133.9077,7.0923,141,1,141,7.0923,133.9077
"320",9985,"template_tqrfsprowebl01_oem_nw_psu2-app30","RFS","QRO","PRODUCCION","poweredOff","virtual",117.44595,23.55405,141,1,141,23.55405,117.44595
"321",9947,"template_tqrfsprowebl01_oem_nw_psu2-app35_1","RFS","QRO","PRODUCCION","poweredOff","virtual",105.34815,35.65185,141,1,141,35.65185,105.34815
"322",9885,"template_tqrfsprowebl01_oem_nw_psu2-app36","RFS","QRO","PRODUCCION","poweredOff","virtual",122.1624,18.8376,141,1,141,18.8376,122.1624
"323",9912,"template_tqrfsprowebl01_oem_nw_psu2-app36_2","RFS","QRO","PRODUCCION","poweredOff","virtual",122.1624,18.8376,141,1,141,18.8376,122.1624
